tweet_id,author_id,inbound,created_at,customer_text,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,historical_reply,baseline_intent,baseline_escalate,baseline_escalation_reason
4897,116859,True,Tue Oct 31 23:24:21 +0000 2017,@AppleSupport AFTER I️ updated my phone.,4898,4895.0,4897.0,@116859 Does that continue after restarting your iPhone? Do you have any other iOS devices or a Mac computer? Let us know in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
4896,116859,True,Tue Oct 31 23:08:51 +0000 2017,@AppleSupport please make this stop!!! https://t.co/YoyrO8iZKe,4894,,4896.0,"@116859 Let’s work together on this behavior. How long has this been happening? Also, which device are you using?",software_troubleshooting,False,no high-risk term detected
4900,116861,True,Thu Nov 02 07:29:20 +0000 2017,@AppleSupport @116860 I have and my battery life has become even worse,4902,4899.0,4900.0,@116861 Let's look into this further in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
4901,116860,True,Tue Oct 31 23:13:35 +0000 2017,Please fix the battery issues in Ios 11! @AppleSupport @115858,"4899,4903",,4901.0,@116860 We want to make sure you have a working battery. Have you had a chance to update to the latest 11.1?,software_troubleshooting,False,no high-risk term detected
4905,116855,True,Tue Oct 31 23:21:45 +0000 2017,@AppleSupport I've updated to iOS 11.1 just now. I shall check out these WiFi hotspots tomorrow and later in the week.,4907,4904.0,4905.0,@116855 Sounds good. Let us know the results in DM and we'll continue working with you there. Thanks again. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
4906,116855,True,Tue Oct 31 23:06:38 +0000 2017,@AppleSupport The ‘Overlapping url over TIME on Free WiFi hotspots’ remains. v11.0.3. Not a WiFi problem; two different hotspots shown. https://t.co/81ifcrDUeS,4904,,4906.0,@116855 We'd like to have you backup and update your iPhone to iOS 11.1 and let us know if that helps: https://t.co/ahjigcvFRG,software_troubleshooting,False,no high-risk term detected
4909,116862,True,Tue Oct 31 23:11:05 +0000 2017,"コレは本当に困る、ゲームも出来なくなったしアップデートしなきゃ良かった´д` ;
@AppleSupport @115858 → 「バッテリーの減りが激しい」という問題に関しても同様）。 https://t.co/bGQly6cE2O",4908,,4909.0,@116862 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj.,software_troubleshooting,False,no high-risk term detected
4912,116863,True,Tue Oct 31 23:09:18 +0000 2017,Series1 #Applewatch would consistently get 18 hrs + per charge prior to last update. Now 12-13 hrs max.Died @ gym 2nite. Wtf @AppleSupport ?,"4910,4913",,4912.0,"@116863 We want your Apple Watch to keep up with you at the gym. To begin, which watchOS is installed?",billing_refund,False,no high-risk term detected
4915,116864,True,Tue Oct 31 22:57:45 +0000 2017,"Don’t complain a lot about @115858 but when battery iphone goes down 50% after using your phone for 30 minutes .....
Problems since update 11",4914,,4915.0,@116864 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
4917,116865,True,Tue Oct 31 23:03:40 +0000 2017,.@AppleSupport why my iPhone keep dying at 30% quit playing games I'm not getting no new damn phone or iPhone x,4916,,4917.0,@116865 We'd like to help. What iOS version are you on?,software_troubleshooting,False,no high-risk term detected
5808,117096,True,Tue Oct 31 23:27:31 +0000 2017,Y’all need to fix this now @115858,5807,,5808.0,@117096 Thank you for reaching out. We've received your DM and will continue working with you there.,general_inquiry,False,no high-risk term detected
5810,117097,True,Tue Oct 31 23:34:04 +0000 2017,@AppleSupport No,5809,5811.0,5810.0,"@117097 Got it. We recommend updating your Watch OS, then testing to see if the issue persists. If the problem continues, reach back out.",software_troubleshooting,False,no high-risk term detected
5812,117097,True,Tue Oct 31 21:09:27 +0000 2017,@AppleSupport just updated my 7 plus to 11.1 but I can’t see the new emojis on my watch. Pls help.,5811,,5812.0,@117097 Got it. Have you updated your Apple Watch to 4.1 yet?,software_troubleshooting,False,no high-risk term detected
5814,117098,True,Tue Oct 31 23:32:55 +0000 2017,@AppleSupport ok cool,5813,5815.0,5814.0,@117098 Does this issue happen with all applications or only some?  Let us know in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
5816,117098,True,Tue Oct 31 23:11:02 +0000 2017,I️ &lt;— wtf is going on @AppleSupport,5815,,5816.0,@117098 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
5819,117099,True,Tue Oct 31 23:36:21 +0000 2017,@AppleSupport I can’t change lock screen anymore from ‘wallpaper’ in settings. How do I do it now?,5817,,5819.0,@117099 We'd be happy to help. Check out this link to for more information: https://t.co/hSnkM7JIIS,software_troubleshooting,False,no high-risk term detected
5821,117100,True,Tue Oct 31 23:28:41 +0000 2017,"Dear @AppleSupport this new update sucks ,I have too many problems with my phone now ! Blurry screen , black screen , frozen phone !",5820,,5821.0,@117100 Getting the expected performance from your iPhone is very important to us. Let us know the exact iOS version to get started.,software_troubleshooting,False,no high-risk term detected
5823,117101,True,Tue Oct 31 23:29:37 +0000 2017,@115858 creates amazing technology..... but talk to text still messes up 90% of what I will it to type..... #fixyourcrap,5822,,5823.0,@117101 Let’s work together on this. How long has this been happening? Do you experience similar behavior with Siri?,general_inquiry,False,no high-risk term detected
5825,117102,True,Tue Oct 31 23:33:58 +0000 2017,"@AppleSupport excuse me, can someone explain to me why when I type an “I️” alone I️ get an A and a question mark???????","5824,5826",,5825.0,@117102 We'll be happy to take a look into it with you. Please send us a DM with what version of iOS you have. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
5829,117103,True,Tue Oct 31 23:30:02 +0000 2017,"Heyyy @115858 still waiting on a version of iOS 11 that isn’t complete shit

— Everyone with any iPhone that isn’t the brand new one",5827,,5829.0,"@117103 Thanks for reaching out. If you're having issues, we'd like to assist. DM us and we'll continue there. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
5831,117104,True,Tue Oct 31 23:31:26 +0000 2017,@AppleSupport why does my iphone 6 is redémarrer alone !!!!!,5830,5832.0,5831.0,@117104 Thanks for getting back to us. We apologize but aren't understanding the issue at hand. Please DM us. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
5833,117104,True,Tue Oct 31 23:24:02 +0000 2017,"sa fait 1h j’ai ios11.1 et mon tel redemarre seul, explication @AppleSupport ?????",5832,,5833.0,@117104 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,software_troubleshooting,False,no high-risk term detected
5835,117105,True,Tue Oct 31 23:24:52 +0000 2017,You dropped an update and I️ still see boxed question marks. Fix this shit @AppleSupport @115858.,5834,,5835.0,@117105 We're here to help. Which version of iOS is installed on your device? You'll see this in Settings &gt; General &gt; About.,software_troubleshooting,False,no high-risk term detected
5837,117106,True,Tue Oct 31 23:38:15 +0000 2017,@AppleSupport Yes. Sorry. I️ just watched a video about 11.2 beta. 11.1 When I️ type the letter Eye I️ happens https://t.co/bUBElgADue,5840,5836.0,5837.0,"@117106 Have you tried resetting the keyboard dictionary yet? If not, go to Settings &gt; General &gt; Reset &gt; Reset Keyboard Library",software_troubleshooting,False,no high-risk term detected
5841,117106,True,Mon Nov 06 02:13:07 +0000 2017,@AppleSupport Tried I️t and I️t still doesn’t work,5842,5840.0,5841.0,@117106 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,software_troubleshooting,False,no high-risk term detected
5839,117106,True,Tue Oct 31 23:32:30 +0000 2017,Just updated to iOS 11.2 and my keyboard is completely screwed up and glitchy now 🤦‍♂️ @115858 @AppleSupport,5836,,5839.0,@117106 We'd like to assist as best we can. Do you mean iOS 11.1 which was released today?,software_troubleshooting,False,no high-risk term detected
5844,117107,True,Wed Nov 01 00:09:51 +0000 2017,"@AppleSupport No, virginmedia. Tried twice with completely new mail. One didn’t save, 2nd did though. Very odd.",5846,5843.0,5844.0,"@117107 Some accounts may create separate folders for your Drafts. If you're still having trouble, please DM us here: https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
5845,117107,True,Tue Oct 31 23:25:15 +0000 2017,@AppleSupport Updated iPad Pro to 11.1.  Worked on draft email. None of changes saved. Started new email. Saved but disappeared. Help please,5843,,5845.0,@117107 We'll help in any way we can. Was this on an https://t.co/coj9FJKJWV email account?,software_troubleshooting,False,no high-risk term detected
5848,117108,True,Wed Nov 01 00:00:17 +0000 2017,@AppleSupport 11.0.3,5850,5847.0,5848.0,"@117108 Got it. From here, let's update to iOS version 11.1, then test to see if the issue persists: https://t.co/80YRnjDFDk",software_troubleshooting,False,no high-risk term detected
5849,117108,True,Tue Oct 31 23:18:58 +0000 2017,I updated to iOS 11 and my iPhone 6 stopped connecting to wi-fi. Already restored the phone and the network connections @AppleSupport,"5851,5847",,5849.0,"@117108 We are here to help. So we can best isolate the cause, could you verify your exact iOS version? https://t.co/ZTw54HL4Rm",device_setup,False,no high-risk term detected
5853,117109,True,Tue Oct 31 23:16:16 +0000 2017,@319 why is my “it “ autocorrecting to I.T?? So annoying! Can’t change in settings either...@AppleSupport,5852,,5853.0,@117109 We'd love to help. Let's work together in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
6483,117151,True,Mon Oct 09 00:07:26 +0000 2017,Hello @115858 @AppleSupport what’s happening to my screen https://t.co/GTNXT4VoKd,6482,,6483.0,@117151 We'd love to take a look into this concern. Is the screen stuck this way have you restarted it? Send us a DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
6554,117154,True,Mon Oct 09 00:12:53 +0000 2017,@AppleSupport how long does it take usually for account recovery to get back to you? It’s been about a week now.,6553,,6554.0,@117154 Having access to your Apple ID is important. Did you receive an email with a confirmation of your request? DM us here: https://t.co/GDrqU22YpT,account_access,False,no high-risk term detected
6608,117165,True,Mon Oct 09 00:00:42 +0000 2017,@AppleSupport the fact that my laptop that I haven't even had for two years keeps shutting off without warning at 15% is kind of ridiculous.,6607,,6608.0,@117165 Let's see what we can find for you today. Let's meet up in DM to gather some specifics and we'll proceed from there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
6657,117177,True,Mon Oct 09 00:02:47 +0000 2017,@AppleSupport My wife made the mistake of updating to 11. How can we revert back? Her password keeper app is now dead. She can't access her passwords.,6656,6658.0,6657.0,@117177 You won't be able to revert the system to pre-iOS 11 but we can look into the issues. DM us and we'll get started. https://t.co/GDrqU22YpT,account_access,False,no high-risk term detected
6917,117183,True,Mon Oct 09 00:22:03 +0000 2017,"@AppleSupport Yes, sorry i mean iOS 11, when I texting my keyboard it’s very slow and my battery it consumes very fast.",6916,6918.0,6917.0,"@117183 Are you currently using Low Power Mode? If so, disable that from Settings &gt; Battery and restart. Let us know in DM if it helps. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
6919,117183,True,Sun Oct 08 23:28:14 +0000 2017,"@AppleSupport I installed the iOS 10.0 , 10.0.1 and 10.0.2 and makes my iPhone 6 very slow and doesn’t work properly can you help me?",6918,,6919.0,"@117183 We can help!  We assume you mean iOS 11, right?  Can you tell us what types of performance issues you're experiencing?",software_troubleshooting,False,no high-risk term detected
